pathNames,totalpDis,totalpDisNorm,ppDis,ppDis.fdr
Longevity regulating pathway - multiple species,38.23225527941916,-1.3007083810489013,0.18640679660169915,0.4038813926370148
Inflammatory bowel disease,39.017544051707006,-0.592106066709942,0.5542228885557221,0.7247530081113289
Bacterial invasion of epithelial cells,39.399987622415885,-1.511502600671501,0.1294352823588206,0.33783108445777116
Legionellosis,41.487451821722914,-0.2383306594144056,0.808095952023988,0.8797497802822726
Fc epsilon RI signaling pathway,42.04629968241649,-1.0091827670492777,0.30634682658670664,0.5595260221129105
Epithelial cell signaling in Helicobacter pylori infection,42.17792097422177,-1.3657608172173374,0.15992003998001,0.3759822216551299
Acute myeloid leukemia,42.77889616102621,-0.9354214032233115,0.33933033483258374,0.5763058320463829
Type II diabetes mellitus,43.15522344893421,1.2276887906741405,0.21889055472263869,0.45416544064416386
RIG-I-like receptor signaling pathway,43.24824981653289,-1.345616053476567,0.17891054472763618,0.39539230384807594
Renal cell carcinoma,43.53450085385019,-1.1262791637332974,0.2623688155922039,0.5177098950524738
Bladder cancer,43.61633671392336,2.047555491838591,0.04147926036981509,0.16276072490070756
Adherens junction,43.800241526304426,-1.4438268067268663,0.13393303348325838,0.3426298214529099
Fanconi anemia pathway,43.805063651882094,0.9332118611611373,0.36231884057971014,0.5776500239089088
African trypanosomiasis,44.69612420712871,3.007722155783562,0.006496751624187906,0.044868190904547724
Cocaine addiction,45.25402772621908,0.8971147194372914,0.37181409295352325,0.5810017526448044
mRNA surveillance pathway,45.842277861489045,-2.5362308679350107,0.013993003498250875,0.07542570178325472
Long-term depression,46.61837271853632,0.03803436358204258,0.968015992003998,0.9813373129948787
Endometrial cancer,47.714367720284145,0.320495263577802,0.751624187906047,0.8562316779754453
Ovarian steroidogenesis,47.75156269361091,1.822086827125111,0.06846576711644178,0.2161562076104805
Cholesterol metabolism,48.94297651897792,2.088449627047154,0.035982008995502246,0.14725970348159254
Regulation of lipolysis in adipocytes,49.48880803078819,0.6543778441420437,0.5197401299350325,0.7182298421341476
Chronic myeloid leukemia,50.19205813728859,-1.0287348906814442,0.2908545727136432,0.5393386640013326
Cortisol synthesis and secretion,50.766574720794196,0.26704379771218945,0.7791104447776112,0.8664392803598201
Adipocytokine signaling pathway,52.38477736525973,-0.08771264922795674,0.9355322338830585,0.9636948967376776
Longevity regulating pathway,52.78612975978066,-1.6432004608700204,0.09245377311344327,0.2724304514409462
Systemic lupus erythematosus,53.076928104362665,4.457302515492782,4.997501249375312e-4,0.005812883032168126
Taste transduction,53.33145176103465,-0.9439623883666867,0.3363318340829585,0.5763058320463829
Th1 and Th2 cell differentiation,53.816367494732134,-1.1787729458299907,0.2353823088455772,0.4772430298612162
Prion diseases,54.14448556973419,4.332453217244889,9.995002498750624e-4,0.0100404343282904
GnRH secretion,54.85225156789084,1.631792172343178,0.09895052473763119,0.283191737464601
Pancreatic cancer,55.21038088085473,-0.5621337129993493,0.5772113943028486,0.7503748125937032
Synaptic vesicle cycle,55.43096447318693,0.28073790322591036,0.7806096951524237,0.8664392803598201
Thyroid hormone synthesis,56.13266109882756,-0.020994253085877674,0.9770114942528736,0.9859339736524433
Cardiac muscle contraction,56.35440615480166,-0.19596818505409327,0.8425787106446777,0.8995647103984241
Long-term potentiation,57.69854058889814,0.4979489795436421,0.631184407796102,0.7836615400165087
Renin secretion,57.83997319509151,0.31454554610652197,0.7466266866566716,0.8549455842027174
Non-small cell lung cancer,58.24861621058027,0.7385971365135094,0.45977011494252873,0.6729085788231711
Gastric acid secretion,60.74891087050907,0.4813440929287113,0.6256871564217891,0.7812252066057366
GnRH signaling pathway,62.397939668161406,-1.0410734847772922,0.2928535732133933,0.5393386640013326
PD-L1 expression and PD-1 checkpoint pathway in cancer,63.98254723340474,-0.8743561514823381,0.3873063468265867,0.5903082941287977
Basal cell carcinoma,64.18417946767356,1.9882306832773637,0.04847576211894053,0.1774358722278205
Leishmaniasis,64.53097029050845,1.4021908479749725,0.15142428785607195,0.3610237891806785
Platinum drug resistance,65.15875795742966,0.8822779521839856,0.3733133433283358,0.5810017526448044
Fc gamma R-mediated phagocytosis,65.72041911477604,-0.46487148906820225,0.6406796601699151,0.7866122494308402
RNA transport,65.87655660896915,-4.740294071679252,4.997501249375312e-4,0.005812883032168126
Colorectal cancer,66.0931319594622,-0.21761249448026973,0.8330834582708646,0.8937448751352479
Prolactin signaling pathway,66.40527206398613,0.8791720004304646,0.36881559220389803,0.5810017526448044
T cell receptor signaling pathway,66.62744197444566,-1.5115008614284118,0.12493753123438281,0.3326649928048024
Arrhythmogenic right ventricular cardiomyopathy,67.11458725000574,1.9303235187378536,0.054972513743128434,0.19030484757621188
Rheumatoid arthritis,68.346911050553,1.9003174463931418,0.0559720139930035,0.19030484757621188
Central carbon metabolism in cancer,68.40648023530991,1.69999870178057,0.07546226886556721,0.2348895974547937
Malaria,68.51119606306973,5.464055796671032,9.995002498750624e-4,0.0100404343282904
Autophagy - animal,69.45081593808219,-3.252432638862704,0.0029985007496251873,0.02366673805954166
B cell receptor signaling pathway,70.1233474416516,0.9454091991604514,0.3353323338330835,0.5763058320463829
Pancreatic secretion,70.73755094546382,0.2285349448187808,0.8150924537731135,0.8830168249208729
Spinocerebellar ataxia,71.13498280978408,-2.499203238794694,0.01649175412293853,0.08475994560859106
ErbB signaling pathway,71.79256085846302,0.4869960966909482,0.6136931534232883,0.7706033346962882
Th17 cell differentiation,72.05435477847246,-0.5549692636734479,0.5937031484257871,0.7554422788605698
EGFR tyrosine kinase inhibitor resistance,72.22066021588137,0.6091881401884884,0.5412293853073463,0.7247530081113289
Insulin secretion,72.36855566466542,0.798235542812164,0.4102948525737131,0.6168378395836095
Amphetamine addiction,72.4775254475648,2.4364022102312743,0.01899050474762619,0.09326447887167529
Toxoplasmosis,72.56303963207992,-0.5210629171821549,0.5977011494252874,0.7554422788605698
Protein processing in endoplasmic reticulum,74.07042156084376,-4.211396666777691,4.997501249375312e-4,0.005812883032168126
Melanoma,74.26883143310822,1.8072866349443084,0.06496751624187906,0.2159442666726338
Leukocyte transendothelial migration,74.54959506985706,-1.0072370632312877,0.32233883058470764,0.5763058320463829
Sphingolipid signaling pathway,75.24167211448493,-1.7208138981379026,0.0879560219890055,0.2626794710752732
Hypertrophic cardiomyopathy,75.76587009259228,1.8054174479166205,0.06846576711644178,0.2161562076104805
Gap junction,76.18558057205266,0.7975906258492882,0.41529235382308843,0.6201325013169091
Alcoholism,76.36759238722145,-0.65855679565121406,0.5132433783108445,0.7182298421341476
Toll-like receptor signaling pathway,77.3806659006717,-0.3345739130658005,0.7251374312843578,0.839033362899702
Peroxisome,77.83043124213624,2.801412555762718,0.00849575212393803,0.05074489782135959
Aldosterone synthesis and secretion,79.05469186189305,0.6095650241910965,0.5297351324337831,0.7182298421341476
AGE-RAGE signaling pathway in diabetic complications,79.28454980239624,0.32325699901401095,0.7411294352823589,0.8530708604031318
Pertussis,79.33551719125802,2.2011022691910638,0.026486756621689155,0.12194944194569382
Thyroid hormone signaling pathway,79.60228018264274,-0.970328719126198,0.34382808595702147,0.5763058320463829
Choline metabolism in cancer,80.12286729904062,0.6822628528622259,0.48575712143928035,0.7016491754122939
Salivary secretion,80.15367662801398,1.479890606350844,0.12993503248375812,0.33783108445777116
Dilated cardiomyopathy,80.59911557713127,1.807598905021012,0.06546726636681659,0.2159442666726338
Circadian entrainment,81.4881922247573,1.0698262013038353,0.280359820089955,0.5353763796068067
Necroptosis,82.16967274568981,-1.8786809099159625,0.0559720139930035,0.19030484757621188
Glioma,82.475124505614815,2.365554395273181,0.02048975512243878,0.09843991047954283
Insulin resistance,82.72372514072703,-0.5929447596734015,0.551224387806097,0.7247530081113289
HIF-1 signaling pathway,82.91142734260163,-0.13922996798323276,0.8995502248875562,0.9421829369675352
p53 signaling pathway,83.00908325069669,3.46936946935572,0.001999000499750125,0.01699150424787606
Morphine addiction,83.26342043310123,2.178427523256686,0.03248375812093953,0.13545114235335162
GABAergic synapse,83.57776744841948,2.6640616018496996,0.009495252373813094,0.055222388805597204
Non-alcoholic fatty liver disease,83.99179630858156,-2.4320239217783866,0.01899050474762619,0.09326447887167529
Glucagon signaling pathway,84.90009965720026,0.2653913747194333,0.7976011994002998,0.8726230943933974
Small cell lung cancer,85.28350123809157,1.4086806331914281,0.14842578710644677,0.36046262582994215
Glutamatergic synapse,86.14445266889707,0.5850981874734154,0.5477261369315343,0.7247530081113289
NF-kappa B signaling pathway,86.31730120480147,0.5892445520318885,0.544727636181909,0.7247530081113289
Prostate cancer,86.44611689291729,0.9755896056674772,0.31134432783608196,0.5639925938670008
PPAR signaling pathway,87.7084894967273,5.232573107529795,4.997501249375312e-4,0.005812883032168126
IL-17 signaling pathway,89.26468369315135,2.7997612279162625,0.0069965017491254375,0.046855360198688537
Cholinergic synapse,89.59328835529249,0.4294514613303451,0.6571714142928535,0.7979938602127506
Endocrine resistance,89.76660754390021,1.1932513589002212,0.21339330334832585,0.4522976606934628
Neurotrophin signaling pathway,90.13401718085028,-0.6339790605310692,0.5272363818090955,0.7182298421341476
Relaxin signaling pathway,90.84076093832056,-1.0638053628981141,0.28285857071464265,0.5353763796068067
"Parathyroid hormone synthesis, secretion and action",90.86089993958416,0.5440218200608805,0.5902048975512244,0.7554422788605698
Natural killer cell mediated cytotoxicity,91.63537502346163,-0.5403993892688286,0.5982008995502249,0.7554422788605698
TNF signaling pathway,92.26886381050113,0.8137152136258168,0.40729635182408797,0.616523929815914
Melanogenesis,92.27795945624572,0.8870426511276336,0.36231884057971014,0.5776500239089088
Dopaminergic synapse,92.36794932297198,-0.6425685523741768,0.5222388805597201,0.7182298421341476
Progesterone-mediated oocyte maturation,92.50934360622051,2.156716976742355,0.026486756621689155,0.12194944194569382
TGF-beta signaling pathway,92.60181736075572,1.519857985182674,0.11894052973513243,0.32451675396869467
Yersinia infection,92.68869514082829,-1.213268127324811,0.22338830584707647,0.45711866289077685
Apoptosis,92.77966057004657,-1.3584951264060379,0.18590704647676162,0.4038813926370148
Inflammatory mediator regulation of TRP channels,93.99181432420846,1.283631156399373,0.1984007996001999,0.425694919530526
Chagas disease,95.5201446468395,0.8635686726879769,0.384807596201899,0.5903082941287977
C-type lectin receptor signaling pathway,95.79924902279384,0.9405273447464092,0.3468265867066467,0.5763058320463829
Estrogen signaling pathway,97.02978733148309,-0.655380815836545,0.5102448775612194,0.7182298421341476
Mineral absorption,97.48054060494405,9.696647598892794,4.997501249375312e-4,0.005812883032168126
Retrograde endocannabinoid signaling,98.38100662298673,-0.02126708302775069,0.9895052473763118,0.9940029985007497
Platelet activation,98.44327080874565,-0.07288854844520558,0.9375312343828086,0.9636948967376776
Staphylococcus aureus infection,98.47276402933807,5.553855990602137,4.997501249375312e-4,0.005812883032168126
"Growth hormone synthesis, secretion and action",99.36729399097962,0.2979277604044817,0.769615192403798,0.8664392803598201
AMPK signaling pathway,99.93985745916923,0.8771132314823742,0.3563218390804598,0.5776500239089088
Measles,99.97716093951311,-0.9478164095536445,0.34632683658170915,0.5763058320463829
Viral carcinogenesis,100.86192155241426,-1.0530832668150925,0.2773613193403298,0.5353763796068067
Serotonergic synapse,103.9781396368418,2.1984564963358966,0.029985007496251874,0.12993503248375812
mTOR signaling pathway,104.01764636952149,-1.6127085379355488,0.10694652673663169,0.29917952416196963
Apelin signaling pathway,104.43346988495196,0.0046109587714370385,0.9965017491254373,0.9965017491254373
Endocytosis,104.78957314184338,-4.897155421746665,4.997501249375312e-4,0.005812883032168126
Insulin signaling pathway,106.73582726992963,-0.40229304108618563,0.6911544227886057,0.8256493374934155
Amoebiasis,107.0105664536901,3.5576259894033138,0.0014992503748125937,0.013253373313343328
Influenza A,108.92928558194953,-1.0591555871506575,0.28585707146426786,0.5353763796068067
Hepatitis C,109.54827790891378,-1.1767746848535263,0.24387806096951525,0.4899731952205716
Tight junction,110.43107059631934,-1.204934430895537,0.21989005497251374,0.45416544064416386
Fluid shear stress and atherosclerosis,112.01391817062661,0.6754903087564824,0.5107446276861569,0.7182298421341476
Cell adhesion molecules,112.25811545534272,2.4343730755529918,0.015492253873063468,0.08151876442731015
FoxO signaling pathway,112.34632092968226,1.2601427062494448,0.21489255372313842,0.4522976606934628
Phagosome,112.57661361133853,2.5862773859620667,0.011494252873563218,0.06350574712643678
Shigellosis,113.13967188286782,-3.945743851520166,4.997501249375312e-4,0.005812883032168126
Parkinson disease,116.30890961809509,-4.038952328766656,4.997501249375312e-4,0.005812883032168126
Vascular smooth muscle contraction,119.4501805138054,1.3313904849290166,0.17641179410294852,0.3938081464318346
Oxytocin signaling pathway,119.60754861309663,0.3413662209280685,0.7206396801599201,0.839033362899702
Thermogenesis,120.05584041476487,-3.047002947308986,0.00399800099950025,0.028501878093211457
ECM-receptor interaction,121.12310967581631,6.359359927171761,4.997501249375312e-4,0.005812883032168126
JAK-STAT signaling pathway,122.24057564049106,0.2796061296036502,0.769615192403798,0.8664392803598201
NOD-like receptor signaling pathway,123.25520773701581,-1.3719421717469387,0.1629185407296352,0.3789999736973619
Adrenergic signaling in cardiomyocytes,123.50187778860143,1.0822307333280767,0.27936031984008,0.5353763796068067
Cellular senescence,125.5891271677766,0.1302368222077769,0.8825587206396801,0.9319435520335071
Pathogenic Escherichia coli infection,125.88158904138396,-1.8196138793318706,0.06846576711644178,0.2161562076104805
Epstein-Barr virus infection,128.15024514755197,-1.1524107580434892,0.25787106446776614,0.5134189661925794
Signaling pathways regulating pluripotency of stem cells,128.56345376712198,1.3878094819941638,0.16491754122938532,0.37965392303848083
Phospholipase D signaling pathway,129.83311771110644,1.4210844625048196,0.1519240379810095,0.3610237891806785
cGMP-PKG signaling pathway,130.2763354358541,0.2066030147753176,0.8250874562718641,0.8894845260296682
Osteoclast differentiation,130.80045501510008,2.5209408014396133,0.010494752623688156,0.05947026486756622
Hippo signaling pathway,132.70441809033187,0.7388873931646287,0.4662668665667166,0.6779274836266077
Kaposi sarcoma-associated herpesvirus infection,132.7081232696467,-0.946890202041964,0.33883058470764615,0.5763058320463829
Bile secretion,134.80110489401181,9.295368150069663,4.997501249375312e-4,0.005812883032168126
Huntington disease,135.71227207816943,-4.954008218704834,4.997501249375312e-4,0.005812883032168126
Wnt signaling pathway,135.8927221992196,1.6576600378446515,0.09495252373813093,0.276111944027986
Viral protein interaction with cytokine and cytokine receptor,136.72618726069672,5.10494261673991,4.997501249375312e-4,0.005812883032168126
Breast cancer,137.50649320091006,1.5390666063058496,0.11744127936031984,0.32443153423288357
Tuberculosis,138.0985210306924,0.39001742304842896,0.7066466766616691,0.839033362899702
Salmonella infection,139.55143105425805,-2.1644826183955654,0.029985007496251874,0.12993503248375812
Hepatitis B,141.67949452251946,0.4753529820736912,0.6571714142928535,0.7979938602127506
Cushing syndrome,144.04456825022032,1.7048272278717131,0.08295852073963018,0.25463657060358713
Gastric cancer,144.63550647834964,2.094226064783593,0.031484257871064465,0.13380809595202398
Complement and coagulation cascades,147.82618057853898,8.797832094021283,4.997501249375312e-4,0.005812883032168126
MicroRNAs in cancer,148.48994683461962,3.9137492489796633,0.0014992503748125937,0.013253373313343328
Human immunodeficiency virus 1 infection,148.6625602569767,-0.961771756312409,0.3333333333333333,0.5763058320463829
Transcriptional misregulation in cancer,149.32338626626026,2.9766290184795734,0.0014992503748125937,0.013253373313343328
Hepatocellular carcinoma,153.99997095861065,1.9795022017678938,0.047976011994003,0.1774358722278205
Cell cycle,155.16472423471689,4.937118497257323,4.997501249375312e-4,0.005812883032168126
Oocyte meiosis,157.48716420280076,4.885062161309101,4.997501249375312e-4,0.005812883032168126
Human cytomegalovirus infection,160.45449549099968,-0.856772790400004,0.3823088455772114,0.5903082941287977
Focal adhesion,167.3161069091804,0.7932515861518473,0.43728135932033985,0.6485851034214436
Regulation of actin cytoskeleton,169.4106314871904,0.04709201221651708,0.9640179910044977,0.9813373129948787
Amyotrophic lateral sclerosis,174.38999689309995,-4.845682787512939,4.997501249375312e-4,0.005812883032168126
Calcium signaling pathway,176.22356719951733,1.9357609655679986,0.05147426286856572,0.18348084022504876
Axon guidance,176.77548988764107,2.000978274208779,0.041979010494752625,0.16276072490070756
Rap1 signaling pathway,179.2597089079156,0.9309517367374797,0.3633183408295852,0.5776500239089088
Human T-cell leukemia virus 1 infection,181.42383352250658,1.5095928431488328,0.13543228385807096,0.3426298214529099
Proteoglycans in cancer,181.95634572629493,0.9290112951501206,0.35082458770614694,0.5776500239089088
Ras signaling pathway,183.63595616050122,0.610236680169971,0.5197401299350325,0.7182298421341476
Chemokine signaling pathway,186.63694184309705,2.9800196889989827,0.0074962518740629685,0.04733347611908331
cAMP signaling pathway,195.51060721184672,1.965278093172314,0.04897551224387806,0.1774358722278205
Alzheimer disease,205.98968231470494,-3.3988714119844774,9.995002498750624e-4,0.0100404343282904
Herpes simplex virus 1 infection,223.5893874229328,-6.1406218362010385,4.997501249375312e-4,0.005812883032168126
MAPK signaling pathway,230.41248271934333,0.6151580609901571,0.5422288855572214,0.7247530081113289
Human papillomavirus infection,259.72134272959363,0.07707426507958141,0.9325337331334332,0.9636948967376776
Neuroactive ligand-receptor interaction,308.8137131821628,3.4689302503095014,0.0029985007496251873,0.02366673805954166
Cytokine-cytokine receptor interaction,315.81032669903254,4.391196098825468,4.997501249375312e-4,0.005812883032168126
PI3K-Akt signaling pathway,325.9188863172747,2.97040826862636,0.00399800099950025,0.028501878093211457
Olfactory transduction,346.08637875044485,0.3873899873513006,0.6901549225387307,0.8256493374934155
Pathways in cancer,467.2333596672356,2.6614831170725215,0.00849575212393803,0.05074489782135959
