pathNames,totalpDis,totalpDisNorm,ppDis,ppDis.fdr
EGFR tyrosine kinase inhibitor resistance,40.70625322231234,-1.2298277850865507,0.21175960801306623,0.3684950659125011
African trypanosomiasis,40.9727249604838,4.278210706982625,6.666444451851605e-4,0.006696746472087294
Cortisol synthesis and secretion,41.222897943656314,0.6653281355495606,0.5003166561114629,0.6660842228953813
Legionellosis,41.65836689302681,1.5253105775414215,0.12009599680010666,0.2576817018720735
Glioma,41.82076622606102,-0.5647412791110479,0.5696143461884604,0.7152543778843735
Synaptic vesicle cycle,42.077215076049775,0.3588567988576854,0.7193760207993067,0.8152928235725476
Cocaine addiction,43.28589749705735,2.366498872940774,0.020699310022999233,0.08287223759208028
Endocrine resistance,43.893142675434525,-1.807292874731005,0.06696443451884937,0.1849892503583214
Inflammatory bowel disease,44.43308768077635,1.5432672644816408,0.11469617679410686,0.25347855071497616
GABAergic synapse,44.92142291743002,-0.26441815889888953,0.7878737375420819,0.8749753567678398
GnRH signaling pathway,45.14900962889476,-1.2623777416127322,0.19992666911102963,0.3506650307423615
Fc epsilon RI signaling pathway,45.82853599158789,1.078320201536788,0.27305756474784176,0.4527600323770302
p53 signaling pathway,46.23169179818076,0.708047502866304,0.47868404386520447,0.6609442261945051
Colorectal cancer,46.50610478761752,-0.6946433594600865,0.48595046831772276,0.6609442261945051
Cardiac muscle contraction,47.15255154909711,0.6753677520922308,0.499683343888537,0.6660842228953813
Cholesterol metabolism,49.094110877747795,4.265691859687051,4.6665111162961235e-4,0.005261729370925732
Arrhythmogenic right ventricular cardiomyopathy,49.40573382350755,1.5898650392078526,0.10866304456518117,0.24757250359695915
Oocyte meiosis,50.106296314946306,-2.5996264286251596,0.011066297790073664,0.04991126146135265
Gap junction,50.812136078669674,-0.16484506032279272,0.8690376987433752,0.9189346001066313
Small cell lung cancer,50.832061119316954,-0.42442175183007924,0.6682443918536048,0.78138629946903
Glucagon signaling pathway,51.538770440902326,-1.2697497419136035,0.1975600813306223,0.3493451551614946
Autophagy - animal,52.26833109531495,-3.196486868317842,0.0024332522249258357,0.017821986578941993
Renin secretion,52.28252970440479,1.5861524047494246,0.10636312122929235,0.2470053081563948
Th1 and Th2 cell differentiation,52.354148472529225,0.274751105626825,0.7832072264257858,0.8741858436368619
Taste transduction,52.47311083769303,1.0669721121530138,0.2816906103129896,0.45953468217726073
Thyroid hormone signaling pathway,53.40509452063527,-1.773625851401783,0.07426419119362689,0.20262205251594498
Choline metabolism in cancer,53.978300570477174,-0.2817346430192873,0.7726075797473417,0.8711544649191966
PD-L1 expression and PD-1 checkpoint pathway in cancer,54.231459160478806,-0.22141901144130244,0.8233725542481918,0.8963809580731545
Amphetamine addiction,55.09793395905052,2.273655572685072,0.024232525582480582,0.09226754588406375
Cell cycle,55.12306548452768,-2.096082317957454,0.03609879670677644,0.11533710781069202
Morphine addiction,55.18830588318523,0.8777148086280944,0.37392086930435653,0.5612416523052834
Circadian entrainment,55.21179967228661,0.06888162321633932,0.9453351554948168,0.9752191055997057
ErbB signaling pathway,55.31586488211536,0.5495682307568867,0.5796140128662378,0.7207981335445243
Spinocerebellar ataxia,55.36345600347897,-2.1617879563104263,0.03189893670210993,0.10804084308300833
Protein processing in endoplasmic reticulum,56.23991725814335,-3.7181986662953834,4.999833338888704e-4,0.005261729370925732
Insulin signaling pathway,56.63552751464464,-2.779208436829925,0.006533115562814573,0.033577175334465595
TGF-beta signaling pathway,56.67924913130371,-0.1700538710987501,0.8627379087363755,0.9186422952568247
PPAR signaling pathway,57.186078946552456,3.2097065007762495,0.002333255558148062,0.017821986578941993
Prostate cancer,57.95108533150635,-0.005722085225388897,0.994966834438852,0.9961334622179261
Pertussis,58.16417054612829,1.728717836119011,0.07883070564314523,0.20739983270398923
Melanogenesis,58.92548012242591,-0.4657178563755533,0.6379454018199393,0.7620861286605761
Neurotrophin signaling pathway,59.330994502582975,-1.596559905283281,0.10619646011799606,0.2470053081563948
AMPK signaling pathway,59.443729485529225,-1.1134819049217668,0.2622912569581014,0.45089349734853795
Hypertrophic cardiomyopathy,59.660261871225046,2.132142376990934,0.032265591146961765,0.10804084308300833
Thyroid hormone synthesis,59.77943028099737,2.6781325367126154,0.010532982233925535,0.04991126146135265
Gastric acid secretion,60.24047822788433,2.6245237029026005,0.011032965567814405,0.04991126146135265
Fc gamma R-mediated phagocytosis,60.39618456992019,0.8696272659336518,0.38342055264824504,0.561292401364399
Th17 cell differentiation,60.400165053006056,0.06733020128926392,0.9465684477184094,0.9752191055997057
HIF-1 signaling pathway,60.99272344325772,-0.380155378551602,0.7041098630045665,0.8104597902292145
Malaria,61.07146522151528,7.2410718786327815,3.333222225925803e-5,8.184912354773361e-4
ECM-receptor interaction,61.170818894791914,1.7041504762013848,0.08366387787073765,0.21430358451653145
Toll-like receptor signaling pathway,61.2305859496786,-0.060258879623565284,0.9514016199460018,0.9752191055997057
AGE-RAGE signaling pathway in diabetic complications,61.519432218055975,0.41552049824670567,0.6752108263057898,0.785376803229366
FoxO signaling pathway,62.54175594415436,-1.3769311890460239,0.16322789240358654,0.30831935231788565
C-type lectin receptor signaling pathway,63.594683558935536,-0.1720884549091823,0.8646045131828939,0.9186422952568247
mTOR signaling pathway,63.625776196918096,-2.923642219155397,0.004299856671444285,0.027949068364387854
Dilated cardiomyopathy,63.76736828331563,2.169255173423897,0.029599013366221127,0.10383145958626776
Sphingolipid signaling pathway,63.944189786380576,-0.8702839705595601,0.37945401819939334,0.561292401364399
Non-alcoholic fatty liver disease,63.98583132060338,-2.2776487892060215,0.02463251224959168,0.09226754588406375
Rheumatoid arthritis,65.52749144864192,4.099372910534727,4.999833338888704e-4,0.005261729370925732
Cellular senescence,66.92936105915385,-2.5214914487688365,0.012366254458184726,0.05255658144728509
Retrograde endocannabinoid signaling,66.97738913571764,-0.8613769390897776,0.38538715376154126,0.561292401364399
"Parathyroid hormone synthesis, secretion and action",67.22704417023473,0.23073031254727508,0.8210392986900437,0.8963809580731545
Viral carcinogenesis,67.37936977923907,-1.9926733182505885,0.044265191160294655,0.13043476328566825
Alcoholism,67.43811325882912,0.5437784557588532,0.5811806273124229,0.7207981335445243
"Growth hormone synthesis, secretion and action",67.56021257768053,-0.6447861053345636,0.5177160761307956,0.6810431715768204
Aldosterone synthesis and secretion,67.73889746391072,1.5684332380831947,0.1125962467917736,0.2513512175856764
Insulin secretion,67.92135057412284,2.5986987301921856,0.011699610012999566,0.05171227625745808
Insulin resistance,68.0049752832746,0.02232206308650381,0.9829339022032599,0.9919104675201847
Necroptosis,68.79667621088055,-1.0859367020533606,0.26932435585480485,0.4527600323770302
Apoptosis,69.23571296115624,-1.467836926567682,0.1387287090430319,0.2762076098964869
T cell receptor signaling pathway,70.02676589984522,0.882534594386313,0.3758541381953935,0.5612416523052834
Leishmaniasis,70.51147124247768,4.342494627203151,2.666577780740642e-4,0.004533182227259092
TNF signaling pathway,70.53042985810994,0.8587579317599362,0.38858704709843006,0.561292401364399
Toxoplasmosis,70.79505002293675,1.4181000649271518,0.1481950601646612,0.28983281678221345
Apelin signaling pathway,70.90051211403222,-0.9240036988132279,0.35372154261524613,0.5466605658599258
Complement and coagulation cascades,71.55827510910024,2.8412133374798687,0.006833105563147895,0.03432082566944738
Glutamatergic synapse,71.75036405936615,1.4671863562599412,0.1368287723742542,0.27617382450888
Hepatitis C,72.8176643786813,-2.085762570594028,0.0357321422619246,0.11533710781069202
Relaxin signaling pathway,73.04826396641795,-0.5816979472011305,0.56154794840172,0.7132304402113799
IL-17 signaling pathway,73.19782284891163,3.4922085112288226,0.001433285557148095,0.012182927235758808
Inflammatory mediator regulation of TRP channels,73.38997242000708,1.5167766907825664,0.1239625345821806,0.26126240236436565
Cholinergic synapse,73.63006061297907,1.0962108482788009,0.2691910269657678,0.4527600323770302
B cell receptor signaling pathway,75.07528475510445,3.9516448016099326,4.999833338888704e-4,0.005261729370925732
Breast cancer,75.7393913172347,-1.2834254594535217,0.19576014132862238,0.3493451551614946
Signaling pathways regulating pluripotency of stem cells,76.63006340540339,-0.8990033239908343,0.3646545115162828,0.5596433822576286
Leukocyte transendothelial migration,76.6999366448985,1.5169851189778247,0.12759574680843971,0.26246285617639903
Yersinia infection,77.3201382033101,-0.5241993137502392,0.5987467084430519,0.7351279031439694
Phagosome,77.51680182091143,1.456179725815194,0.14646178460717976,0.2890004856980958
Hepatitis B,78.20375420200817,-2.1691562935650417,0.02919902669911003,0.10383145958626776
Dopaminergic synapse,79.76065976421816,0.5388285597343047,0.5838138728709042,0.7207981335445243
Salivary secretion,79.91594893904642,4.199294647136353,4.6665111162961235e-4,0.005261729370925732
Fluid shear stress and atherosclerosis,80.89748930058678,0.14459184515906268,0.8877037432085597,0.9342025107099605
Pancreatic secretion,83.11232277956681,4.767495946150472,9.999666677777408e-5,0.002009023941626188
Chagas disease,83.87072606788769,2.0139851157062973,0.04363187893736875,0.13030601682646614
Measles,84.34146890976486,-0.1303639111489811,0.8953368221059298,0.9377698468502867
Staphylococcus aureus infection,84.58780978773241,6.635704392720817,3.333222225925803e-5,8.184912354773361e-4
Amoebiasis,84.59055235352875,3.779185487236674,8.333055564814507e-4,0.008006979477495678
Cushing syndrome,85.00461808607061,-0.7563352829506844,0.44825172494250193,0.6350232770018778
NF-kappa B signaling pathway,85.12784808935255,2.879315306943607,0.004999833338888704,0.028332388920369322
Thermogenesis,86.65512191687954,-3.1443266018701195,0.0018999366687777073,0.015551333474069381
Phospholipase D signaling pathway,87.55255954758371,0.20444637677611951,0.8346721775940802,0.8998173231623987
Platelet activation,88.39974195577834,1.3007487007415515,0.18909369687677077,0.3493451551614946
Kaposi sarcoma-associated herpesvirus infection,88.71821358569292,-1.9580917725018416,0.049965001166627776,0.1434060423094122
Parkinson disease,89.11069022514715,-3.634160654339929,3.3332222259258026e-4,0.004604013199560015
Vascular smooth muscle contraction,89.73387781536361,1.0921512136394584,0.27312422919236023,0.4527600323770302
Influenza A,90.27568142216647,-0.24927533655700007,0.8063064564514516,0.8865359546058249
Serotonergic synapse,90.46308812520192,3.451055361954911,0.001399953334888837,0.012182927235758808
Hepatocellular carcinoma,90.76708796128285,-0.6769492324504042,0.49651678277390754,0.6660842228953813
Epstein-Barr virus infection,91.16965281515283,-1.670897883671096,0.09159694676844105,0.22744859815534238
Cell adhesion molecules,91.51886197120439,3.0586682767322997,0.0031665611146295125,0.021206363828276432
Bile secretion,91.63337457340943,6.989226995133263,3.333222225925803e-5,8.184912354773361e-4
Gastric cancer,92.69997683188326,0.2769578675239771,0.77987400419986,0.8741858436368619
Hippo signaling pathway,92.87634538498477,-0.06022586107774619,0.9510016332788908,0.9752191055997057
MicroRNAs in cancer,93.9078934751779,1.401195414378949,0.1584280523982534,0.30445738765229563
Wnt signaling pathway,93.91011328320138,0.6277187654673526,0.5290156994766841,0.6877204093196894
Estrogen signaling pathway,94.04301863926263,1.6367362226446038,0.09873004233192227,0.24042055740999108
JAK-STAT signaling pathway,94.28104842382253,0.4798559384619943,0.6236792106929769,0.757324755841472
Endocytosis,94.88988161923729,-2.84930488649467,0.004833172227592414,0.028332388920369322
Shigellosis,95.88289827755635,-2.943094035584565,0.004433185560481318,0.02799240025332489
Oxytocin signaling pathway,97.73220993139122,1.0237231848486228,0.3026232458918036,0.47860690357940444
Adrenergic signaling in cardiomyocytes,98.59169234688453,1.6003739019531684,0.10536315456151461,0.2470053081563948
Tight junction,100.53075318078989,0.5058215391257642,0.6140461984600514,0.7497470157992893
NOD-like receptor signaling pathway,100.56231577629248,-0.6507437310854188,0.5168494383520549,0.6810431715768204
Natural killer cell mediated cytotoxicity,102.48961107458788,2.8897945270254386,0.005966467784407186,0.03139498524652353
Osteoclast differentiation,104.66561708763274,2.8838086464968455,0.004999833338888704,0.028332388920369322
Salmonella infection,104.80941860631823,-2.1047095888179608,0.036532115596146796,0.11533710781069202
cGMP-PKG signaling pathway,105.80855156852598,0.8673425631597179,0.38618712709576347,0.561292401364399
Focal adhesion,109.43784101064438,-0.7584669064593995,0.4473850871637612,0.6350232770018778
Tuberculosis,111.04526014102892,0.8923780057161319,0.3718542715242825,0.5612416523052834
Viral protein interaction with cytokine and cytokine receptor,112.66874662779757,5.842879809305659,3.333222225925803e-5,8.184912354773361e-4
Transcriptional misregulation in cancer,115.0446640715167,3.1376092741341384,0.002466584447185094,0.017821986578941993
Axon guidance,118.49204390749145,0.47380443113371296,0.6323789207026432,0.7595420732352399
Human immunodeficiency virus 1 infection,119.59267504337548,-0.4130933256169616,0.6838438718709376,0.791253904101975
Human cytomegalovirus infection,119.95213402725578,-1.0247685485174172,0.303189893670211,0.47860690357940444
Huntington disease,120.30272481611759,-3.0663444314518045,0.002499916669444352,0.017821986578941993
Human T-cell leukemia virus 1 infection,121.69443254774161,0.05609904488098623,0.955168161061298,0.9752191055997057
Pathogenic Escherichia coli infection,122.53155604918062,0.5981132200445588,0.5501483283890537,0.7043235360362747
Amyotrophic lateral sclerosis,126.12995259344277,-4.8494134703755885,3.333222225925803e-5,8.184912354773361e-4
Proteoglycans in cancer,130.8083377914258,0.21467707784499254,0.8304723175894136,0.8996783440551981
cAMP signaling pathway,132.82017300356472,0.606414746462976,0.543348555048165,0.7022224015534765
Calcium signaling pathway,134.0483069946692,2.071573694704408,0.03746541781940602,0.11550957560673905
Rap1 signaling pathway,138.75372529156846,1.1068686152029614,0.26319122695910135,0.45089349734853795
Regulation of actin cytoskeleton,140.53185018846108,1.0876657260341343,0.2745241825272491,0.4527600323770302
Ras signaling pathway,152.46090586318408,1.7598708357836386,0.07603079897336755,0.20333097330490588
Olfactory transduction,158.04319768977106,-3.7487226521122223,0.001233292223592547,0.011356565892248038
Alzheimer disease,159.45233841389393,-2.85281163565652,0.0052664911169627675,0.029097363421219293
Chemokine signaling pathway,159.5989391818571,4.556056196762388,6.666444451851606e-5,0.0014732842238592049
Human papillomavirus infection,173.6805729569777,-1.4142364620888002,0.15632812239592014,0.3030571495570031
MAPK signaling pathway,186.45977473250744,1.554059280619056,0.11846271790940302,0.25666922213703985
Herpes simplex virus 1 infection,189.07190318918117,-4.247691455900311,3.333222225925803e-5,8.184912354773361e-4
PI3K-Akt signaling pathway,213.06363293894788,0.6970402374798176,0.4838172060931302,0.6609442261945051
Cytokine-cytokine receptor interaction,254.12946972486387,5.170149506219237,3.333222225925803e-5,8.184912354773361e-4
Neuroactive ligand-receptor interaction,271.04057980948085,5.916522852356817,3.333222225925803e-5,8.184912354773361e-4
Pathways in cancer,309.34661448573297,0.04534454745733721,0.963701209959668,0.9769631532159937
